sim_id,total_mass,ell,em,match,phase_diff_per_cycle,f_lower_mode
SXS:BBH:0001,40,3,3,0.2924659795509064,2.0491277071328815,39.409563143145625
SXS:BBH:0001,40,4,4,0.9026409067664646,0.9989633821918589,52.54608419086083
SXS:BBH:0001,40,3,2,0.9944210643250889,0.16674495665362946,26.273042095430416
SXS:BBH:0001,40,4,3,0.350037377470667,0.45733729109117394,39.409563143145625
SXS:BBH:0001,50,2,2,0.995554413837321,0.07620810872013122,21.018382535819157
SXS:BBH:0001,50,2,1,0.32076554218201503,2.1450923593337756,10.509191267909578
SXS:BBH:0001,50,3,3,0.2944549849133,2.052960038458071,31.527573803728735
SXS:BBH:0001,50,4,4,0.8811946002917629,1.0923756828340254,42.036765071638314
SXS:BBH:0001,50,3,2,0.9947844883065974,0.16957791450338638,21.018382535819157
SXS:BBH:0001,50,4,3,0.363497016662586,0.677918822954253,31.527573803728735
SXS:BBH:0001,60,2,2,0.9961758128474277,0.07758166018790136,17.515290465046583
SXS:BBH:0001,60,2,1,0.33415770353077373,2.1445655143147304,8.757645232523291
SXS:BBH:0001,60,3,3,0.2977149726625872,2.054479681700061,26.272935697569874
SXS:BBH:0001,60,4,4,0.862192198326119,1.1842108654973795,35.030580930093166
SXS:BBH:0001,60,3,2,0.9950334292383464,0.17132350291383247,17.515290465046583
SXS:BBH:0001,60,4,3,0.37335077500261654,0.6792201983234288,26.272935697569874
SXS:BBH:0001,70,2,2,0.9965008603250496,0.06716006828775181,15.013088855163279
SXS:BBH:0001,70,2,1,0.3539908244564541,2.142848447085571,7.506544427581639
SXS:BBH:0001,70,3,3,0.3036001910378126,2.0547620922608694,22.51963328274492
SXS:BBH:0001,70,4,4,0.8450940514419352,1.1848523016517716,30.026177710326557
SXS:BBH:0001,70,3,2,0.9952368759721534,0.17205115357230827,15.013088855163279
SXS:BBH:0001,70,4,3,0.38134115840517546,0.6792330931539475,22.51963328274492
SXS:BBH:0001,80,2,2,0.9966590336045731,0.07927675767877335,13.136441452711544
SXS:BBH:0001,80,2,1,0.3702461291190779,2.1439121275405078,6.568220726355772
SXS:BBH:0001,80,3,3,0.31278293175615635,2.0564117198386613,19.704662179067316
SXS:BBH:0001,80,4,4,0.8295428023894015,1.186545924208184,26.27288290542309
SXS:BBH:0001,80,3,2,0.9954196323479014,0.17347737800782878,13.136441452711544
SXS:BBH:0001,80,4,3,0.38867852144600923,0.6810656269007708,19.704662179067316
SXS:BBH:0001,90,2,2,0.9967215797066227,0.07983941224154147,11.676829042309768
SXS:BBH:0001,90,2,1,0.38443196921400613,2.1436320783111085,5.838414521154884
SXS:BBH:0001,90,3,3,0.324639986226384,2.0570426912849085,17.51524356346465
SXS:BBH:0001,90,4,4,0.8152868023244925,1.187437016166521,23.353658084619536
SXS:BBH:0001,90,3,2,0.9955917638070562,0.1741908127424909,11.676829042309768
SXS:BBH:0001,90,4,3,0.3959217804250442,0.6817910525983871,17.51524356346465
SXS:BBH:0001,100,2,2,0.9967677558748199,0.08029146434793877,10.509140516280521
SXS:BBH:0001,100,2,1,0.3972159424371754,2.1433948740624693,5.2545702581402605
SXS:BBH:0001,100,3,3,0.3376061002738201,2.0575428498325197,15.763710774420781
SXS:BBH:0001,100,4,4,0.8021073067798067,1.1882443210221554,21.018281032561042
SXS:BBH:0001,100,3,2,0.995756646892427,0.17476352884642407,10.509140516280521
SXS:BBH:0001,100,4,3,0.4038066365778883,0.7909612579261601,15.763710774420781
SXS:BBH:0005,10,2,2,0.9842294419984964,0.154333126519401,107.72443287454574
SXS:BBH:0005,10,2,1,0.9874235139122228,0.030160062074764068,53.86221643727287
SXS:BBH:0005,10,3,3,0.8560344284210986,0.04955618120256264,161.5866493118186
SXS:BBH:0005,10,4,4,0.8835992446146741,0.010214060616491554,215.44886574909148
SXS:BBH:0005,10,3,2,0.9694825324494287,0.16842666110228932,107.72443287454574
SXS:BBH:0005,10,4,3,0.9494571397614058,0.04576845610274113,161.5866493118186
SXS:BBH:0005,15,2,2,0.9837160838802689,0.012998439770348882,71.8146308324
SXS:BBH:0005,15,2,1,0.9907283772344934,0.06219180416563966,35.9073154162
SXS:BBH:0005,15,3,3,0.9012243212470635,0.5861715875087354,107.7219462486
SXS:BBH:0005,15,4,4,0.9730774072657636,0.16458200343507787,143.6292616648
SXS:BBH:0005,15,3,2,0.9785907102084292,0.01397074713339371,71.8146308324
SXS:BBH:0005,15,4,3,0.8868065784576729,0.34668769488040363,107.7219462486
SXS:BBH:0005,20,2,2,0.9849922579338387,0.006600303190095971,53.8603432601503
SXS:BBH:0005,20,2,1,0.9878868206874859,0.03016006207476522,26.93017163007515
SXS:BBH:0005,20,3,3,0.9082176972322793,0.03524904411651548,80.79051489022545
SXS:BBH:0005,20,4,4,0.9677393470918013,1.0213096364880718,107.7206865203006
SXS:BBH:0005,20,3,2,0.9781528349227755,0.008751168013186593,53.8603432601503
SXS:BBH:0005,20,4,3,0.9338474083640357,0.06282408749200527,80.79051489022545
SXS:BBH:0005,25,2,2,0.9900189899456233,0.005469234741271522,43.08795456257038
SXS:BBH:0005,25,2,1,0.9970704527219642,0.04943454398272673,21.54397728128519
SXS:BBH:0005,25,3,3,0.9376241701765033,0.04744468104959007,64.63193184385557
SXS:BBH:0005,25,4,4,0.9878605107240195,0.5199185015356453,86.17590912514076
SXS:BBH:0005,25,3,2,0.9910632596887143,0.004920843326920635,43.08795456257038
SXS:BBH:0005,25,4,3,0.9722663202351993,0.23034855720316605,64.63193184385557
